link_id,requested_route_id,requested_route_name,corridor_name,direction_label,startNodeNm,endNodeNm,linkLength,start_lon,start_lat,end_lon,end_lat
2050003300,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,southbound,여수사거리,성남IC,114.75,127.12655300646328,37.427435439055074,127.12525686131724,37.42741736873317
2050003400,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,northbound,성남IC,여수사거리,114.46,127.12526342291177,37.427309368626496,127.12655632693051,37.42732840624759
2050004100,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,southbound,여수교차로,여수사거리,127.22,127.12946896454628,37.42853810342069,127.1265546666969,37.427381922651335
2050004200,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,northbound,여수사거리,여수교차로,128.28,127.1265546666969,37.427381922651335,127.12946896454628,37.42853810342069
2050004901,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,southbound,모란시장사거리,여수교차로,149.28,127.12930416274669,37.429946353785205,127.12938659029504,37.42860624784047
2050005001,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,northbound,여수교차로,모란시장사거리,143.77,127.12957285863533,37.42859280702371,127.12944930713674,37.42987921057548
2050005301,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,southbound,모란삼거리,모란시장사거리,317.67,127.129049070716,37.432854882108174,127.12705562974267,37.42988459131031
2050005401,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,northbound,모란시장사거리,모란삼거리,309.76,127.12943004948319,37.43002574353145,127.12905723778353,37.4328008368048
2050006100,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,northbound,모란삼거리,모란사거리,76.18,127.12904090364846,37.43290892741155,127.1289237484286,37.4335888934839
2050006200,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,southbound,모란사거리,모란삼거리,389.98,127.12879413061663,37.43354690849167,127.12928976242809,37.43005573354582
2050008100,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,탄천교,탄천IC,252.19,127.11918650016761,37.41953640680333,127.12035876630539,37.421604764730034
2050008200,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,단대천교,탄천교,189.77,127.12139988718175,37.43176568262995,127.12125871588567,37.43005955189248
2050017000,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,탄천IC,수진동4715,431.09,127.12149901254932,37.431061588994694,127.12190619973406,37.434931776099056
2050019200,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,탄천IC,단대천교,456.52,127.12181901117451,37.43586543243586,127.12139988718175,37.43176568262995
2050028700,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,수진동4715,태평지하차도,1118.99,127.12190619973406,37.434931776099056,127.12403814128899,37.44480289245269
2050029000,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,태평지하차도,탄천IC,1019.7,127.12403814128899,37.44480289245269,127.12181901117451,37.43586543243586
2050055500,1030000031,국도 3호선(이천~서울),seongnamdaero_via_route3,southbound,세영금속,여수사거리,288.45,127.13212913419596,37.427528938558396,127.1265546666969,37.427381922651335
2060000100,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,동천고가차도교차로,성남시분당구-용인시수,316.76,127.10209564466871,37.34276907351414,127.10263371210196,37.33998032974182
2060000200,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,성남시분당구-용인시수,동천고가차도교차로,324.45,127.10276911086147,37.3399825047849,127.1023514762178,37.34284044391056
2060000301,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,종원교,동천고가차도교차로,27.29,127.10194480512499,37.34310892704559,127.10204780445808,37.342877196968885
2060000302,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,종원교,종원교,68.08,127.10170192810384,37.343690329514324,127.10194480512499,37.34310892704559
2060000303,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,동원동삼거리,종원교,112.97,127.10150898207189,37.3446936656339,127.10170192810384,37.343690329514324
2060000401,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,동천고가차도교차로,종원교,27.29,127.10230305286615,37.34294951681054,127.10220005296586,37.34318125101888
2060000402,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,종원교,종원교,65.55,127.10220005296586,37.34318125101888,127.1019652907984,37.34374085275086
2060000403,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,종원교,동원동삼거리,108.77,127.1019652907984,37.34374085275086,127.10177934238703,37.34470677334734
2060000500,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,금곡IC남측,동원동삼거리,196.61,127.10155571552082,37.34656296993462,127.10150390026976,37.34480184211915
2060000600,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,동원동삼거리,금곡IC남측,197.6,127.10177474958445,37.3447989679959,127.10168659193054,37.346566396186404
2060000700,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,금곡동351-1,금곡IC남측,345.83,127.10158866377859,37.35291245136914,127.10160603646304,37.34979655745362
2060000800,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,금곡IC남측,금곡동351-1,345.91,127.10168493527507,37.346680101332815,127.10174147230867,37.34979612412449
2060001101,1010000011,경부고속도로,gyeongbu_pangyo_seoul,northbound,서울TG,판교IC남측,917.59,127.10341517378441,37.36466384595183,127.10342044150927,37.37293152980458
2060001201,1010000011,경부고속도로,gyeongbu_pangyo_seoul,southbound,판교IC남측,서울TG,282.06,127.10165984941,37.39111289214914,127.10219524716784,37.388607666049616
2060001501,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,하이패스센터,금곡동351-1,1854.0,127.10183142389228,37.37317536379647,127.10162783589033,37.359633720794456
2060001502,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,궁백교회,하이패스센터,217.32,127.10171301545371,37.3716280044845,127.10160379950175,37.369672556901925
2060001503,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,백현고가도로,궁백교회,886.37,127.10228276424743,37.379634185213334,127.10183142389228,37.37317536379647
2060001504,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,하이패스센터,궁내동198-37,362.12,127.10159454580132,37.36956466939153,127.10151751476126,37.36630334066996
2060001505,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,southbound,궁내동198-37,금곡동351-1,371.36,127.10154660381163,37.362939557240125,127.10166680386273,37.35959514305772
2060001506,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,백현고가도로,백현동472-195,150.0,127.10220865493429,37.37963479084651,127.10199847925944,37.37829400898333
2060001507,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,백현동472-195,궁백교회,358.81,127.10196104764577,37.37818834112687,127.10171581263505,37.37496889594254
2060001601,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,금곡동351-1,하이패스센터,1853.0,127.10162783589033,37.359633720794456,127.10183142389228,37.37317536379647
2060001602,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,하이패스센터,궁백교회,217.97,127.10173898333449,37.36966519474955,127.10184848324722,37.371626490270025
2060001603,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,궁백교회,백현고가도로,887.74,127.10183142389228,37.37317536379647,127.10228276424743,37.379634185213334
2060001604,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,금곡동351-1,궁내동198-37,371.06,127.10172409473061,37.3529128054746,127.10175851227753,37.356255971806405
2060001605,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,궁내동198-37,하이패스센터,361.24,127.10168052505325,37.36304897671102,127.10165298537095,37.36630377960029
2060001606,1050000234,밤고개로/대왕판교로/신수로,sinsu_south,northbound,궁백교회,백현동472-195,358.9,127.10185037874129,37.37173461519271,127.10185129777142,37.37496827427007
2060001607,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,백현동472-195,백현고가도로,151.72,127.10213270086727,37.378279300151554,127.10235687356058,37.37963357958015
2060004301,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,백현고가도로,백현1교차로,235.18,127.10242088400972,37.38378171171288,127.10213283470662,37.381681827144114
2060004302,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,판교파출소삼거리,백현고가도로,255.61,127.1015354528315,37.388310213260475,127.1021832211282,37.38607006708298
2060004401,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,백현1교차로,백현고가도로,239.88,127.10242256928836,37.38162343830372,127.10257883195415,37.38377458235094
2060004402,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,백현고가도로,판교파출소삼거리,258.77,127.10257883195415,37.38377458235094,127.10236251751915,37.38609164634227
2060007300,1010000011,경부고속도로,gyeongbu_pangyo_seoul,northbound,판교IC남측,판교IC,56.7,127.10188341527378,37.39113954462188,127.10180173431858,37.39164626443296
2060007400,1010000011,경부고속도로,gyeongbu_pangyo_seoul,southbound,판교IC,판교IC남측,146.76,127.10132254246112,37.393395835366285,127.10150394308786,37.39208167867377
2060010200,1010000011,경부고속도로,gyeongbu_pangyo_seoul,southbound,판교JC남측,판교IC,510.67,127.09820243625248,37.40215374826045,127.10045100909919,37.39802815563915
2060010300,1010000011,경부고속도로,gyeongbu_pangyo_seoul,northbound,판교IC,판교JC남측,519.59,127.10145768655788,37.39341492165472,127.10061788137041,37.39804830543415
2060010600,1010000011,경부고속도로,gyeongbu_pangyo_seoul,northbound,판교JC남측,판교JC,588.26,127.09840965710806,37.40228328532088,127.09813323667805,37.40683050515034
2060011002,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,광명터널,금토동삼거리,145.71,127.09979450327444,37.41201879473635,127.09979450327444,37.41201879473635
2060011003,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,한국인터넷진흥원,광명터널,196.75,127.09979450327444,37.41201879473635,127.09979450327444,37.41201879473635
2060011102,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,금토동삼거리,광명터널,145.71,127.09979450327444,37.41201879473635,127.09979450327444,37.41201879473635
2060011103,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,광명터널,한국인터넷진흥원,194.91,127.09979450327444,37.41201879473635,127.09979450327444,37.41201879473635
2060011401,1010000011,경부고속도로,gyeongbu_pangyo_seoul,southbound,원지동489-2,판교JC남측,5268.91,127.05203073363546,37.44975663440124,127.09830604668028,37.40221851679067
2060011501,1010000011,경부고속도로,gyeongbu_pangyo_seoul,northbound,판교JC남측,원지동489-2,5270.58,127.09830604668028,37.40221851679067,127.05203073363546,37.44975663440124
2060013800,1020000651,분당수서로,bundangsuseo_south_section,northbound,농수산물센터사거리,대게전문점,458.77,127.10892015612355,37.33586971113074,127.10480053326498,37.33836188326225
2060013900,1020000651,분당수서로,bundangsuseo_south_section,southbound,대게전문점,농수산물센터사거리,453.28,127.10472681705602,37.33827119576623,127.10879823751159,37.33581003810864
2060016400,1020000651,분당수서로,bundangsuseo_south_section,southbound,오리유통센터,대게전문점,152.58,127.10441144202424,37.33964050970534,127.10461203661563,37.33833485362833
2060016500,1020000651,분당수서로,bundangsuseo_south_section,northbound,대게전문점,오리유통센터,141.69,127.10470044431213,37.33841675813007,127.1045468480604,37.33964138233104
2060017200,1020000651,분당수서로,bundangsuseo_south_section,southbound,경기고속삼거리,오리유통센터,313.71,127.10439824138427,37.342575197447545,127.10441037067649,37.33974866812268
2060017300,1020000651,분당수서로,bundangsuseo_south_section,northbound,오리유통센터,경기고속삼거리,313.85,127.10454577676103,37.33974950580667,127.1045336172352,37.34257729369653
2060021800,1020000651,분당수서로,bundangsuseo_south_section,southbound,속성변화점,경기고속삼거리,178.56,127.10416239724024,37.34427276847809,127.10439505001972,37.342682380543025
2060021900,1020000651,분당수서로,bundangsuseo_south_section,northbound,경기고속삼거리,속성변화점,181.62,127.10453043149447,37.34268540446122,127.10442997290029,37.34430622609016
2060022000,1020000651,분당수서로,bundangsuseo_south_section,southbound,티맥스타워,경기고속삼거리,594.56,127.10426654082697,37.353384138895535,127.10398952022273,37.348036818611256
2060022100,1020000651,분당수서로,bundangsuseo_south_section,northbound,경기고속삼거리,티맥스타워,596.35,127.10453043149447,37.34268540446122,127.10412309966009,37.3480189675394
2060033600,1020000651,분당수서로,bundangsuseo_south_section,southbound,티맥스타워,금곡육교,362.23,127.10426654082697,37.353384138895535,127.1041330820626,37.350130495177694
2060033700,1020000651,분당수서로,bundangsuseo_south_section,northbound,금곡육교,티맥스타워,361.93,127.10440396311354,37.35012977747981,127.10440195173112,37.353382395188554
2060037000,1020000651,분당수서로,bundangsuseo_south_section,northbound,티맥스타워,신세계빌라,343.47,127.10440248485624,37.35349066594201,127.10436513871288,37.35658527463075
2060037100,1020000651,분당수서로,bundangsuseo_south_section,southbound,신세계빌라,티맥스타워,343.47,127.10424636088764,37.35658476165961,127.10426733680055,37.35349008227264
2060038000,1020000651,분당수서로,bundangsuseo_south_section,northbound,신세계빌라,GS주유소금곡,352.53,127.10436390243117,37.35669340045199,127.10432960116323,37.359869650700595
2060038100,1020000651,분당수서로,bundangsuseo_south_section,southbound,GS주유소금곡,신세계빌라,352.53,127.10421107079743,37.359868834443695,127.10424540108345,37.3566925843869
2060038200,1020000651,분당수서로,bundangsuseo_south_section,southbound,정자지하차도,신세계빌라,530.64,127.10465155217184,37.36618932070741,127.10413674273603,37.36145269394638
2060038300,1020000651,분당수서로,bundangsuseo_south_section,northbound,신세계빌라,정자지하차도,529.23,127.10436390243117,37.35669340045199,127.10443989803608,37.36144752742192
2060040200,1020000651,분당수서로,bundangsuseo_south_section,northbound,GS주유소금곡,분당정자로서단,385.56,127.1043284323387,37.35997777421622,127.10459989624387,37.36343609254805
2060040300,1020000651,분당수서로,bundangsuseo_south_section,southbound,분당정자로서단,GS주유소금곡,387.23,127.10448864350104,37.363451381406364,127.10421067819813,37.35997803525481
2060048600,1020000651,분당수서로,bundangsuseo_south_section,northbound,분당정자로서단,정자지하차도,297.27,127.10462299914397,37.36354318268334,127.1047634720097,37.366200927962446
2060048700,1020000651,분당수서로,bundangsuseo_south_section,southbound,정자지하차도,분당정자로서단,294.28,127.10465155217184,37.36618932070741,127.10451174125255,37.363558452544325
2060055200,1020000651,분당수서로,bundangsuseo_south_section,northbound,정자지하차도,신한은행백궁지점,257.17,127.10466079002477,37.36648219773811,127.10426102577661,37.36849204443211
2060055201,1020000651,분당수서로,bundangsuseo_south_section,northbound,정자지하차도,정자동94-10,42.17,127.1047634720097,37.366200927962446,127.10470215733497,37.36657773767467
2060055202,1020000651,분당수서로,bundangsuseo_south_section,northbound,정자동94-10,신한은행백궁지점,197.53,127.10468464774623,37.36668534031615,127.10432350366592,37.36844066831828
2060055300,1020000651,분당수서로,bundangsuseo_south_section,southbound,신한은행백궁지점,정자지하차도,258.6,127.10426102577661,37.36849204443211,127.10466079002477,37.36648219773811
2060055301,1020000651,분당수서로,bundangsuseo_south_section,southbound,신한은행백궁지점,정자동94-10,197.87,127.10421110940389,37.36843211409298,127.10457269739352,37.36667373085617
2060055302,1020000651,분당수서로,bundangsuseo_south_section,southbound,정자동94-10,정자지하차도,42.17,127.10459021349243,37.366566128911806,127.10465155217184,37.36618932070741
2060061200,1020000651,분당수서로,bundangsuseo_south_section,northbound,신한은행백궁지점,백현지하차도,165.05,127.1043111677505,37.36854875931018,127.10427299639304,37.37003555275753
2060061300,1020000651,분당수서로,bundangsuseo_south_section,southbound,백현지하차도,신한은행백궁지점,165.36,127.1041699849707,37.370036095743075,127.10419832228614,37.368546636007
2060071700,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,궁내교,백현지하차도,263.9,127.10408726579357,37.37240511415078,127.1041699849707,37.370036095743075
2060071800,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,백현지하차도,궁내교,263.76,127.10427299639304,37.37003555275753,127.10433467543187,37.37240566414455
2060071900,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,백현지하차도,백현지하차도,760.1,127.1116248589353,37.38144703927021,127.10601839663131,37.37634328051285
2060072000,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,백현지하차도,백현지하차도,751.31,127.10427299639304,37.37003555275753,127.10607825111886,37.376272240173385
2060081000,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,백현사거리,궁내교,829.71,127.10881278087736,37.378400052649695,127.10408686616547,37.372513236410484
2060081100,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,궁내교,백현사거리,812.15,127.10433477555569,37.372513862057936,127.10897712254533,37.37826562132084
2060097400,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,백현사거리,백현지하차도,412.97,127.10906618652612,37.37834771937019,127.1117082975933,37.381398705811506
2060097500,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,백현지하차도,백현사거리,409.64,127.1116248589353,37.38144703927021,127.10890404785452,37.37847999911128
2060104600,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,백현지하차도,초림지하차도,156.82,127.1116665782643,37.38142287254086,127.11273184775133,37.38256462945121
2060104700,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,초림지하차도,백현지하차도,158.83,127.11273184775133,37.38256462945121,127.1116665782643,37.38142287254086
2060107600,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,수내사거리,초림지하차도,195.02,127.11389542119561,37.38405413896573,127.11268029252864,37.38259643935654
2060107700,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,초림지하차도,수내사거리,189.01,127.11278340297403,37.38253281954589,127.11404519861009,37.383898832087105
2060107800,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,초림지하차도,초림지하차도,353.33,127.11497910604804,37.38519805299484,127.11268029252864,37.38259643935654
2060107900,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,초림지하차도,초림지하차도,353.81,127.11278340297403,37.38253281954589,127.11509537872145,37.385132390184175
2060112000,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,수내사거리,초림지하차도,154.2,127.11411982308324,37.3839857689538,127.11509537872145,37.385132390184175
2060112100,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,초림지하차도,수내사거리,148.38,127.11497910604804,37.38519805299484,127.11396872738443,37.38413795011572
2060114800,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,초림지하차도,서현지하차도,39.41,127.11509537872145,37.385132390184175,127.11534302241901,37.385427470312756
2060114900,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,서현지하차도,초림지하차도,39.35,127.11523363550664,37.38548870711678,127.11497910604804,37.38519805299484
2060115400,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,서현교사거리,서현지하차도,188.58,127.11640946540739,37.38687313838873,127.11523363550664,37.38548870711678
2060115500,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,서현지하차도,서현교사거리,179.72,127.11534302241901,37.385427470312756,127.11656497588321,37.38670121888763
2060115600,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,서현지하차도,서현지하차도,429.27,127.1181322092855,37.38858871864032,127.11523363550664,37.38548870711678
2060115700,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,서현지하차도,서현지하차도,428.63,127.11534302241901,37.385427470312756,127.11825314667821,37.38851252427496
2060120000,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,서현교사거리,서현지하차도,240.68,127.1166469038488,37.386790242187644,127.11825314667821,37.38851252427496
2060120100,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,서현지하차도,서현교사거리,236.78,127.1181322092855,37.38858871864032,127.11646252014766,37.38693138114797
2060123200,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,서현지하차도,매송지하차도,99.44,127.11825314667821,37.38851252427496,127.11892141421049,37.38923248561859
2060123300,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,매송지하차도,서현지하차도,98.6,127.11881662461973,37.38928950311282,127.1181322092855,37.38858871864032
2060124800,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,매송사거리,매송지하차도,264.89,127.1200828293793,37.39144226217358,127.11881662461973,37.38928950311282
2060124900,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,매송지하차도,매송사거리,263.32,127.11892141421049,37.38923248561859,127.12031511329936,37.39130772701461
2060125000,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,매송지하차도,매송지하차도,685.62,127.12043249317107,37.39516833582854,127.11881662461973,37.38928950311282
2060125100,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,매송지하차도,매송지하차도,692.08,127.11892141421049,37.38923248561859,127.12050012098301,37.395172835803706
2060127800,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,매송사거리,매송지하차도,364.11,127.12035788979894,37.39141568976988,127.12063960790736,37.39466765086002
2060127900,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,매송지하차도,매송사거리,345.39,127.1204142637069,37.39465428487794,127.12012111649219,37.39157355125323
2060130600,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,매송지하차도,매송지하차도,46.08,127.12062877051817,37.394775748741736,127.12050012098301,37.395172835803706
2060130700,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,매송지하차도,매송지하차도,45.49,127.12043249317107,37.39516833582854,127.12040418736149,37.394762428857064
2060131000,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,매송지하차도,방아교입구,375.96,127.12050012098301,37.395172835803706,127.12010495107651,37.39854348112786
2060131100,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,방아교입구,매송지하차도,375.67,127.12002911085601,37.398536621557106,127.12043249317107,37.39516833582854
2060131400,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,방아교입구,매송2교,72.18,127.12010495107651,37.39854348112786,127.1200146640021,37.3991898659309
2060131500,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,매송2교,방아교입구,73.22,127.11993434243162,37.39919197314984,127.12002911085601,37.398536621557106
2060134000,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,벌말지하차도,매송2교,444.11,127.11938947645122,37.40316980213081,127.11993434243162,37.39919197314984
2060134100,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,매송2교,벌말지하차도,433.07,127.11999952248921,37.399298461823534,127.11948097334343,37.403178018627464
2060135600,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,벌말사거리,벌말지하차도,246.78,127.11899740857457,37.405365138667456,127.11938947645122,37.40316980213081
2060135700,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,벌말지하차도,벌말사거리,247.98,127.11948097334343,37.403178018627464,127.11925125739218,37.40539872521215
2060135800,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,벌말지하차도,벌말지하차도,597.76,127.11860936167892,37.4085195510379,127.11938947645122,37.40316980213081
2060135900,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,벌말지하차도,벌말지하차도,597.68,127.11948097334343,37.403178018627464,127.11876272604717,37.40853264332699
2060141600,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,벌말사거리,벌말지하차도삼거리,313.66,127.11923473035208,37.4055071365616,127.11885972997734,37.40831738146272
2060141700,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,벌말지하차도삼거리,벌말사거리,315.25,127.11857163079013,37.4082927797665,127.11898066119136,37.40547116282646
2060149400,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,벌말지하차도삼거리,벌말지하차도,13.94,127.11884339891587,37.408424742711006,127.11876272604717,37.40853264332699
2060150000,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,탄천교,벌말지하차도,990.52,127.11781773579955,37.41739436850607,127.11860936167892,37.4085195510379
2060150100,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,벌말지하차도,탄천교,986.22,127.11876272604717,37.40853264332699,127.11798544996394,37.41736856889001
2060174600,1020000651,분당수서로,bundangsuseo_pangyo_section,southbound,탄천교,탄천교,269.04,127.11911024700522,37.419568777628,127.11790159288174,37.41738146869804
2060174700,1020000651,분당수서로,bundangsuseo_pangyo_section,northbound,탄천교,탄천교,264.47,127.11790159288174,37.41738146869804,127.11911024700522,37.419568777628
2060179600,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,판교파출소삼거리,화랑지하차도,292.05,127.10166238481273,37.388467233079,127.10203833030559,37.39104881526595
2060179700,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,화랑지하차도,판교파출소삼거리,312.97,127.1039783036206,37.39328403870432,127.10177359198414,37.39113316581718
2060179800,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,화랑공원삼거리,판교테크노2사거리,400.73,127.10707938325596,37.396260764651956,127.10663557111026,37.399811042011386
2060179900,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,화랑지하차도,판교테크노중앙사거리,336.0,127.10256151548892,37.40556169920228,127.10412259350429,37.40418209955939
2060179901,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,화랑지하차도,삼평동668-1,73.17,127.102512502517,37.4054986572011,127.10314506746839,37.405079041103605
2060179902,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,삼평동668-1,판교테크노중앙사거리,238.27,127.10323889485302,37.40501522484074,127.10477891736163,37.40328027863568
2060181000,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,판교테크노중앙사거리,화랑지하차도,349.33,127.10412259350429,37.40418209955939,127.10256151548892,37.40556169920228
2060181001,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,판교테크노중앙사거리,삼평동668-1,260.35,127.10507604781404,37.40328199867343,127.10344038039896,37.40519791515434
2060181002,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,삼평동668-1,화랑지하차도,76.57,127.10333776457199,37.40526903245653,127.10261052846083,37.40562474120347
2060181100,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,판교테크노중앙사거리,판교테크노2사거리,387.43,127.10483696172523,37.40316521430989,127.10631848134172,37.399880581409874
2060181600,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,판교테크노2사거리,화랑공원삼거리,399.36,127.10635075258651,37.39981156155937,127.10684210813027,37.3962911044676
2060181700,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,판교테크노2사거리,판교테크노중앙사거리,387.87,127.10660486500568,37.39987822131116,127.10512671384109,37.403168091300955
2060182600,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,판교IC앞사거리,화랑공원삼거리,239.19,127.10582658233217,37.39428680571352,127.10706216132564,37.396186654619314
2060183100,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,동판교로사거리,느티나무사거리,328.12,127.11677043620972,37.391965261669775,127.11307070497469,37.391801776533676
2060183801,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,판교IC앞사거리,판교IC고가차도,274.13,127.10558987538141,37.39409108860369,127.1081792612667,37.39274845958208
2060183802,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,southbound,판교IC고가차도,느티나무사거리,443.79,127.1081792612667,37.39274845958208,127.11281774852083,37.391641236222405
2060183900,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,느티나무사거리,동판교로사거리,328.0,127.11307089924001,37.39165049091671,127.11676921764072,37.391813912264205
2060184001,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,판교IC고가차도,판교IC앞사거리,269.01,127.10829271180582,37.39288172287884,127.10582658233217,37.39428680571352
2060184002,1050000234,밤고개로/대왕판교로/신수로,daewangpangyo_access,northbound,느티나무사거리,판교IC고가차도,433.11,127.11281758802825,37.3917937265748,127.10829271180582,37.39288172287884
