link_id,road_name,seongnam_position,od_count,route_candidate_count,affected_user_weight,candidate_user_exposure,link_length_m,candidate_cumulative_distance_m,ai_supported,ai_status
2060053800,성남대로,internal,5,5,128,128,103.56,517.8,False,unsupported
2060053801,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060046200,성남대로,internal,5,5,128,128,230.88,1154.4,False,unsupported
2060046201,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060041400,성남대로,internal,5,5,128,128,377.36,1886.8,False,unsupported
2060041401,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060038800,성남대로,internal,5,5,128,128,352.94,1764.7,False,unsupported
2060038801,성남대로,internal,5,5,128,128,12.11,60.55,False,unsupported
2060037200,성남대로,internal,5,5,128,128,341.2,1706.0,False,unsupported
2060037201,성남대로,internal,5,5,128,128,12.01,60.05,False,unsupported
2060035400,성남대로,internal,5,5,128,128,222.13,1110.65,False,unsupported
2060035401,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060032800,성남대로,internal,5,5,128,128,136.59,682.95,False,unsupported
2060032801,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060030900,성남대로,internal,5,5,128,128,138.24,691.2,False,unsupported
2060030901,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060029500,성남대로,internal,5,5,128,128,301.55,1507.75,False,unsupported
2060029501,성남대로,internal,5,5,128,128,12.07,60.35,False,unsupported
2060023900,성남대로,internal,5,5,128,128,240.92,1204.6,False,unsupported
2060023901,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060021400,성남대로,internal,5,5,128,128,95.42,477.1,False,unsupported
2060021401,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060019400,성남대로,internal,5,5,128,128,199.31,996.55,False,unsupported
2060019401,성남대로,internal,5,5,128,128,12.01,60.05,False,unsupported
2060018200,성남대로,internal,5,5,128,128,100.16,500.8,False,unsupported
2060018201,성남대로,internal,5,5,128,128,12.0,60.0,False,unsupported
2060014600,성남대로,internal,5,5,128,128,167.23,836.15,False,unsupported
2060014601,성남대로,internal,5,5,128,128,12.03,60.15,False,unsupported
2060184600,성남대로,internal,5,5,128,128,241.37,1206.85,False,unsupported
2060184601,성남대로,internal,5,5,128,128,12.67,63.35,False,unsupported
2060365401,분당수서로,internal,5,5,124,124,158.15,790.75,False,unsupported
2060332301,대왕판교로712번길,internal,5,10,123,240,12.06,120.6,False,unsupported
2060350300,판교로289번길,internal,5,10,123,240,299.66,2996.6,False,unsupported
2060194403,분당내곡로,internal,4,5,120,150,6.96,34.8,False,unsupported
2060194500,분당내곡로,internal,4,5,120,150,161.35,806.75,False,unsupported
2050022900,산성대로,internal,5,14,119,331,192.9,2700.6,False,unsupported
2050016900,분당수서로,internal,5,13,119,306,222.27,2889.51,False,unsupported
2050023600,산성대로,internal,5,13,119,309,262.29,3409.77,False,unsupported
2050023602,산성대로,internal,5,13,119,309,257.89,3352.57,False,unsupported
2050023601,산성대로,internal,5,13,119,309,12.47,162.11,False,unsupported
2050026500,산성대로,internal,5,13,119,309,332.89,4327.57,False,unsupported
2050026501,산성대로,internal,5,13,119,309,24.03,312.39,False,unsupported
2050214201,산성대로,internal,5,13,119,309,461.02,5993.26,False,unsupported
2050214202,산성대로,internal,5,13,119,309,8.78,114.14,False,unsupported
2050214401,산성대로,internal,5,13,119,309,165.93,2157.09,False,unsupported
2060199700,대왕판교로644번길,internal,5,7,117,161,326.7,2286.9,False,unsupported
2060199701,대왕판교로644번길,internal,5,7,117,161,8.9,62.3,False,unsupported
2060199501,동판교로,internal,5,7,117,161,7.08,49.56,False,unsupported
2060358900,동판교로,internal,5,7,117,161,170.54,1193.78,False,unsupported
2060358905,동판교로,internal,5,7,117,161,140.56,983.92,False,unsupported
2060205201,판교역로192번길,internal,4,4,113,113,44.46,177.84,False,unsupported
2060205204,판교역로192번길,internal,4,4,112,112,22.42,89.68,False,unsupported
2060201500,서현로,internal,4,4,103,103,438.58,1754.32,False,unsupported
2060194300,판교역로,internal,4,10,101,249,129.09,1290.9,False,unsupported
2060199801,대왕판교로645번길,internal,4,7,101,182,6.58,46.06,False,unsupported
2060194801,대왕판교로645번길,internal,4,7,101,182,98.02,686.14,False,unsupported
2060348200,판교로319번길,internal,4,4,100,100,270.57,1082.28,False,unsupported
2060348201,판교로319번길,internal,4,4,100,100,12.02,48.08,False,unsupported
2060349600,-,internal,4,11,99,271,91.07,1001.77,False,unsupported
2060173001,성남대로,internal,4,7,98,172,12.14,84.98,False,unsupported
2050211200,성남대로,internal,4,7,98,172,202.0,1414.0,False,unsupported
2060348002,판교로319번길,internal,4,6,98,142,12.72,76.32,False,unsupported
2060351100,판교역로226번길,internal,4,8,97,195,128.85,1030.8,False,unsupported
2060351102,판교역로226번길,internal,4,8,97,195,47.22,377.76,False,unsupported
2060351101,판교역로226번길,internal,4,8,97,195,12.0,96.0,False,unsupported
2060351301,-,internal,4,8,97,195,12.31,98.48,False,unsupported
2060332400,판교로289번길,internal,4,7,97,170,73.1,511.7,False,unsupported
2060358904,동판교로,internal,4,4,95,95,117.8,471.2,False,unsupported
2050214402,산성대로,internal,4,11,93,257,12.0,132.0,False,unsupported
2050031400,산성대로,internal,4,11,93,257,371.86,4090.46,False,unsupported
2050031401,산성대로,internal,4,11,93,257,12.1,133.1,False,unsupported
2040414700,산성대로,internal,4,11,93,257,374.26,4116.86,False,unsupported
2040414702,산성대로,internal,4,11,93,257,374.26,4116.86,False,unsupported
2040414701,산성대로,internal,4,11,93,257,12.0,132.0,False,unsupported
2060194100,판교역로,internal,3,6,90,176,161.92,971.52,False,unsupported
2060205203,판교역로192번길,internal,3,3,90,90,12.03,36.09,False,unsupported
2060205202,판교역로192번길,internal,3,3,90,90,227.11,681.33,False,unsupported
2050000600,경충대로,internal,3,5,87,146,167.54,837.7,False,unsupported
2050001200,경충대로,internal,3,5,87,146,333.33,1666.65,False,unsupported
2050001202,경충대로,internal,3,5,87,146,333.33,1666.65,False,unsupported
2050001201,경충대로,internal,3,5,87,146,14.49,72.45,False,unsupported
2050001600,경충대로,internal,3,5,87,146,414.46,2072.3,False,unsupported
2050001602,경충대로,internal,3,5,87,146,414.04,2070.2,False,unsupported
2050001601,경충대로,internal,3,5,87,146,15.85,79.25,False,unsupported
2050002401,경충대로,internal,3,5,87,146,221.59,1107.95,False,unsupported
2050002201,경충대로,internal,3,5,87,146,241.99,1209.95,False,unsupported
2050001400,경충대로,internal,3,5,87,146,456.06,2280.3,False,unsupported
2050004800,수도권제1순환고속도로,internal,3,3,87,87,250.25,750.75,False,unsupported
2050217201,경충대로,internal,3,3,87,87,239.31,717.93,False,unsupported
2050220701,경춘대로,internal,3,3,87,87,254.29,762.87,False,unsupported
2050220801,경충대로,internal,3,3,87,87,383.59,1150.77,False,unsupported
2050218901,경충대로,internal,3,3,87,87,120.74,362.22,False,unsupported
2050219601,경충대로,internal,3,3,87,87,96.97,290.91,False,unsupported
2050219801,경충대로,internal,3,3,87,87,166.53,499.59,False,unsupported
2050220301,경충대로,internal,3,3,87,87,321.07,963.21,False,unsupported
2050220302,경충대로,internal,3,3,87,87,321.07,963.21,False,unsupported
2050002603,경충대로,internal,3,3,87,87,384.2,1152.6,False,unsupported
2050002605,경충대로,internal,3,3,87,87,390.32,1170.96,False,unsupported
2050002604,경충대로,internal,3,3,87,87,396.93,1190.79,False,unsupported
2050000400,경충대로,internal,3,3,87,87,99.22,297.66,False,unsupported
2050000401,경충대로,internal,3,3,87,87,31.06,93.18,False,unsupported
2060207006,판교역로,internal,3,3,82,82,12.7,38.1,False,unsupported
2060349601,-,internal,3,7,78,182,7.56,52.92,False,unsupported
2060197000,판교로256번길,internal,3,5,76,132,154.15,770.75,False,unsupported
2060197001,판교로256번길,internal,3,5,76,132,6.91,34.55,False,unsupported
2060200000,판교로256번길,internal,3,5,76,132,111.48,557.4,False,unsupported
2060200001,판교로256번길,internal,3,5,76,132,7.47,37.35,False,unsupported
2060350601,판교역로242번길,internal,3,4,76,103,12.9,51.6,False,unsupported
2060194003,대왕판교로606번길,internal,3,7,75,173,22.42,156.94,False,unsupported
2060149700,야탑로,internal,3,3,75,75,195.21,585.63,False,unsupported
2060149701,야탑로,internal,3,3,75,75,12.03,36.09,False,unsupported
2060151700,야탑로,internal,3,3,75,75,165.3,495.9,False,unsupported
2060152700,탄천로,internal,3,3,75,75,469.07,1407.21,False,unsupported
2060169100,장미로,internal,3,3,75,75,160.19,480.57,False,unsupported
2060169102,장미로,internal,3,3,75,75,12.06,36.18,False,unsupported
2060164501,양현로,internal,3,3,75,75,12.09,36.27,False,unsupported
2060171800,양현로,internal,3,3,75,75,54.27,162.81,False,unsupported
2060173301,양현로,internal,3,3,75,75,129.18,387.54,False,unsupported
2060173308,양현로,internal,3,3,75,75,239.85,719.55,False,unsupported
2060173306,양현로,internal,3,3,75,75,12.02,36.06,False,unsupported
2060173303,양현로,internal,3,3,75,75,212.35,637.05,False,unsupported
2060173305,양현로,internal,3,3,75,75,12.0,36.0,False,unsupported
2060173304,양현로,internal,3,3,75,75,24.87,74.61,False,unsupported
2060173312,양현로,internal,3,3,75,75,104.77,314.31,False,unsupported
2060173307,양현로,internal,3,3,75,75,12.08,36.24,False,unsupported
2060195700,판교역로,internal,3,9,74,222,43.22,388.98,False,unsupported
2060350301,판교로289번길,internal,3,5,73,117,12.02,60.1,False,unsupported
2060348300,판교로319번길,internal,3,5,73,117,270.57,1352.85,False,unsupported
2060358902,동판교로,internal,3,3,73,73,76.96,230.88,False,unsupported
2060204700,판교로,internal,3,7,72,170,218.8,1531.6,False,unsupported
2060181802,판교로,internal,3,4,72,98,265.92,1063.68,False,unsupported
2060135301,성남대로,internal,3,4,72,97,12.19,48.76,False,unsupported
2060140000,성남대로,internal,3,4,72,97,220.57,882.28,False,unsupported
2060146500,성남대로,internal,3,4,72,97,119.88,479.52,False,unsupported
2060146501,성남대로,internal,3,4,72,97,12.01,48.04,False,unsupported
2060150500,성남대로,internal,3,4,72,97,128.15,512.6,False,unsupported
2060150501,성남대로,internal,3,4,72,97,12.0,48.0,False,unsupported
2060157300,성남대로,internal,3,4,72,97,152.25,609.0,False,unsupported
2060157301,성남대로,internal,3,4,72,97,12.0,48.0,False,unsupported
2060161100,성남대로,internal,3,4,72,97,101.3,405.2,False,unsupported
2060161101,성남대로,internal,3,4,72,97,12.0,48.0,False,unsupported
2060165500,성남대로,internal,3,4,72,97,152.18,608.72,False,unsupported
2060165501,성남대로,internal,3,4,72,97,12.02,48.08,False,unsupported
2060171200,성남대로,internal,3,4,72,97,52.95,211.8,False,unsupported
2060173000,성남대로,internal,3,4,72,97,272.45,1089.8,False,unsupported
2050037201,공원로,internal,3,8,71,191,12.17,97.36,False,unsupported
2040415100,공원로,internal,3,8,71,191,261.66,2093.28,False,unsupported
2040415101,공원로,internal,3,8,71,191,12.23,97.84,False,unsupported
2040013400,공원로,internal,3,8,71,191,162.99,1303.92,False,unsupported
2060350000,판교역로241번길,internal,3,5,70,122,376.34,1881.7,False,unsupported
2060283307,서판교로,internal,3,4,70,95,16.79,67.16,False,unsupported
2060006304,운중로,internal,3,9,69,207,350.1,3150.9,False,unsupported
2060006316,운중로,internal,3,9,69,207,6.54,58.86,False,unsupported
2060006307,운중로,internal,3,9,69,207,199.83,1798.47,False,unsupported
2060006308,운중로,internal,3,9,69,207,82.07,738.63,False,unsupported
2060006311,운중로,internal,3,9,69,207,6.23,56.07,False,unsupported
2060006302,운중로,internal,3,9,69,207,216.62,1949.58,False,unsupported
2060207101,판교역로,internal,3,3,69,69,74.52,223.56,False,unsupported
2060197801,대왕판교로606번길,internal,3,4,67,90,13.58,54.32,False,unsupported
2060194101,판교역로,internal,2,3,61,86,7.15,21.45,False,unsupported
2060197500,판교역로,internal,2,3,61,86,225.05,675.15,False,unsupported
2060145700,야탑남로,internal,2,2,59,59,238.63,477.26,False,unsupported
2060145701,야탑남로,internal,2,2,59,59,12.13,24.26,False,unsupported
2060144900,야탑남로,internal,2,2,59,59,19.38,38.76,False,unsupported
2060144902,야탑남로,internal,2,2,59,59,99.97,199.94,False,unsupported
2060144901,야탑남로,internal,2,2,59,59,11.93,23.86,False,unsupported
2060209401,돌마로,internal,2,2,59,59,12.0,24.0,False,unsupported
2060145100,돌마로,internal,2,2,59,59,152.4,304.8,False,unsupported
2060145101,돌마로,internal,2,2,59,59,12.1,24.2,False,unsupported
2060148900,돌마로,internal,2,2,59,59,402.91,805.82,False,unsupported
2060162500,돌마로,internal,2,2,59,59,126.61,253.22,False,unsupported
2050212000,희망로,internal,2,2,59,59,239.48,478.96,False,unsupported
2050212200,희망로,internal,2,2,59,59,96.18,192.36,False,unsupported
2050008400,경충대로,internal,2,2,59,59,334.88,669.76,False,unsupported
2050211801,성남대로,internal,2,2,55,55,24.31,48.62,False,unsupported
2050216901,성남대로,internal,2,2,55,55,479.26,958.52,False,unsupported
2050217601,성남대로,internal,2,2,55,55,118.94,237.88,False,unsupported
2050218001,성남대로,internal,2,2,55,55,110.11,220.22,False,unsupported
2060197201,판교로256번길,internal,2,4,54,110,6.36,25.44,False,unsupported
2060004303,대왕판교로,internal,2,2,54,54,17.04,34.08,False,unsupported
2060206901,안양판교로,internal,2,2,54,54,26.31,52.62,False,unsupported
2060097700,백현로,internal,2,2,54,54,336.44,672.88,False,unsupported
2060097702,백현로,internal,2,2,54,54,337.15,674.3,False,unsupported
2060081001,분당수서로,internal,2,2,54,54,12.0,24.0,False,unsupported
2060195501,판교역로146번길,internal,2,2,54,54,13.78,27.56,False,unsupported
2060195500,판교역로146번길,internal,2,2,54,54,147.36,294.72,False,unsupported
2060195503,판교역로146번길,internal,2,2,54,54,123.65,247.3,False,unsupported
2060201100,판교로,internal,2,3,53,78,456.3,1368.9,False,unsupported
2060201101,판교로,internal,2,3,53,78,6.71,20.13,False,unsupported
2060350200,판교로289번길,internal,2,2,53,53,289.23,578.46,False,unsupported
2060350201,판교로289번길,internal,2,2,53,53,11.23,22.46,False,unsupported
2060350802,대왕판교로712번길,internal,2,2,53,53,12.0,24.0,False,unsupported
2050008802,여수대로,internal,2,2,53,53,271.2,542.4,False,unsupported
2060201402,대왕판교로,internal,2,2,53,53,436.01,872.02,False,unsupported
2060201403,대왕판교로,internal,2,2,53,53,436.01,872.02,False,unsupported
2060201404,대왕판교로,internal,2,2,53,53,436.01,872.02,False,unsupported
2060201405,대왕판교로,internal,2,2,53,53,436.01,872.02,False,unsupported
2060179801,대왕판교로,internal,2,2,52,52,7.94,15.88,False,unsupported
2060183803,서현로,internal,2,2,51,51,22.44,44.88,False,unsupported
2060183901,서현로,internal,2,2,51,51,8.98,17.96,False,unsupported
2060206501,서현로,internal,2,2,51,51,25.42,50.84,False,unsupported
2060124901,분당수서로,internal,2,2,51,51,12.57,25.14,False,unsupported
2060127801,분당수서로,internal,2,2,51,51,12.04,24.08,False,unsupported
2060131401,분당수서로,internal,2,2,51,51,12.13,24.26,False,unsupported
2060351400,판교역로,internal,2,2,50,50,230.57,461.14,False,unsupported
2050202100,여수울로,internal,2,6,49,147,153.4,920.4,False,unsupported
2050202101,여수울로,internal,2,6,49,147,12.0,72.0,False,unsupported
2050211201,성남대로,internal,2,2,49,49,12.0,24.0,False,unsupported
2050211800,성남대로,internal,2,2,49,49,285.69,571.38,False,unsupported
2060195702,판교역로,internal,2,6,48,144,331.63,1989.78,False,unsupported
2060195704,판교역로,internal,2,6,48,144,285.67,1714.02,False,unsupported
2060204701,판교로,internal,2,4,48,98,8.7,34.8,False,unsupported
2060201001,판교로228번길,internal,2,4,48,98,6.09,24.36,False,unsupported
2060204400,판교로228번길,internal,2,4,48,98,101.32,405.28,False,unsupported
2060204401,판교로228번길,internal,2,4,48,98,7.01,28.04,False,unsupported
2060204500,판교로228번길,internal,2,4,48,98,110.47,441.88,False,unsupported
2060204501,판교로228번길,internal,2,4,48,98,7.55,30.2,False,unsupported
2060283700,판교로228번길,internal,2,2,48,48,344.03,688.06,False,unsupported
2060283501,서판교로66번길,internal,2,2,48,48,480.29,960.58,False,unsupported
2060283506,서판교로66번길,internal,2,2,48,48,71.74,143.48,False,unsupported
2060283504,서판교로66번길,internal,2,2,48,48,12.0,24.0,False,unsupported
2060283502,서판교로66번길,internal,2,2,48,48,36.14,72.28,False,unsupported
2060283507,서판교로66번길,internal,2,2,48,48,55.34,110.68,False,unsupported
2060283505,서판교로66번길,internal,2,2,48,48,27.21,54.42,False,unsupported
2060283503,서판교로66번길,internal,2,2,48,48,12.0,24.0,False,unsupported
2060283103,서판교로,internal,2,2,48,48,10.31,20.62,False,unsupported
2060283303,서판교로,internal,2,2,48,48,212.89,425.78,False,unsupported
2060283305,서판교로,internal,2,2,48,48,12.15,24.3,False,unsupported
2060283304,서판교로,internal,2,2,48,48,113.65,227.3,False,unsupported
2060283306,서판교로,internal,2,2,48,48,12.03,24.06,False,unsupported
2060283302,서판교로,internal,2,2,48,48,139.81,279.62,False,unsupported
2060186000,판교원로,internal,2,5,47,119,345.6,1728.0,False,unsupported
2060004902,운중로,internal,2,3,47,72,344.02,1032.06,False,unsupported
2060004904,운중로,internal,2,3,47,72,9.45,28.35,False,unsupported
2060182500,서판교로,internal,2,3,47,72,132.9,398.7,False,unsupported
2060182301,판교원로,internal,2,3,47,72,79.53,238.59,False,unsupported
2060182309,판교원로,internal,2,3,47,72,207.09,621.27,False,unsupported
2060182307,판교원로,internal,2,3,47,72,179.03,537.09,False,unsupported
2060182308,판교원로,internal,2,3,47,72,50.92,152.76,False,unsupported
2060332401,판교로289번길,internal,2,2,47,47,12.0,24.0,False,unsupported
2060208900,안양판교로,internal,2,5,46,116,77.68,388.4,False,unsupported
2060359000,동판교로,internal,2,5,46,116,52.12,260.6,False,unsupported
2060199401,대왕판교로606번길,internal,2,6,45,135,9.01,54.06,False,unsupported
2060333300,-,internal,2,6,45,135,192.16,1152.96,False,unsupported
2060193900,대왕판교로606번길,internal,2,5,45,113,83.19,415.95,False,unsupported
2060193901,대왕판교로606번길,internal,2,5,45,113,6.49,32.45,False,unsupported
2060199400,대왕판교로606번길,internal,2,5,45,113,78.25,391.25,False,unsupported
2060199402,대왕판교로606번길,internal,2,5,45,113,160.18,800.9,False,unsupported
2060198300,운중로113번길,internal,2,6,44,132,150.51,903.06,False,unsupported
2060198301,운중로113번길,internal,2,6,44,132,6.75,40.5,False,unsupported
2060201902,산운로,internal,2,6,44,132,6.77,40.62,False,unsupported
2060202500,산운로,internal,2,6,44,132,183.57,1101.42,False,unsupported
2060193701,분당내곡로,internal,1,2,30,60,8.19,16.38,False,unsupported
2060194401,분당내곡로,internal,1,2,30,60,98.39,196.78,False,unsupported
2060194404,분당내곡로,internal,1,2,30,60,12.0,24.0,False,unsupported
2060194402,분당내곡로,internal,1,2,30,60,117.19,234.38,False,unsupported
2050008805,여수대로,internal,1,1,29,29,12.17,12.17,False,unsupported
2050218201,경충대로,internal,1,1,29,29,243.52,243.52,False,unsupported
2050217301,경충대로,internal,1,1,29,29,239.27,239.27,False,unsupported
2050003800,수도권제1순환고속도로,internal,1,1,29,29,352.34,352.34,False,unsupported
2050026401,광명로,internal,1,3,26,78,12.35,37.05,False,unsupported
2050030800,광명로,internal,1,3,26,78,108.44,325.32,False,unsupported
2050030804,광명로,internal,1,3,26,78,67.63,202.89,False,unsupported
2050030805,광명로,internal,1,3,26,78,66.04,198.12,False,unsupported
2050030802,광명로,internal,1,3,26,78,28.32,84.96,False,unsupported
2050030806,광명로,internal,1,3,26,78,71.64,214.92,False,unsupported
2050030801,광명로,internal,1,3,26,78,12.0,36.0,False,unsupported
2050033401,광명로,internal,1,3,26,78,162.9,488.7,False,unsupported
2050033405,광명로,internal,1,3,26,78,281.62,844.86,False,unsupported
2050221200,-,internal,1,3,26,78,47.83,143.49,False,unsupported
2050030500,원터로,internal,1,2,26,52,124.1,248.2,False,unsupported
2050030501,원터로,internal,1,2,26,52,12.03,24.06,False,unsupported
2060350801,대왕판교로712번길,internal,1,2,26,52,27.12,54.24,False,unsupported
2060179903,대왕판교로,internal,1,2,26,52,10.92,21.84,False,unsupported
2050218401,성남대로,internal,1,1,26,26,53.28,53.28,False,unsupported
2050218402,성남대로,internal,1,1,26,26,14.38,14.38,False,unsupported
2050005002,성남대로,internal,1,1,26,26,16.35,16.35,False,unsupported
2050023200,광명로,internal,1,1,26,26,176.51,176.51,False,unsupported
2050023203,광명로,internal,1,1,26,26,148.06,148.06,False,unsupported
2050023205,광명로,internal,1,1,26,26,103.65,103.65,False,unsupported
2050023206,광명로,internal,1,1,26,26,97.75,97.75,False,unsupported
2050023202,광명로,internal,1,1,26,26,24.37,24.37,False,unsupported
2050026400,광명로,internal,1,1,26,26,121.0,121.0,False,unsupported
2050026405,광명로,internal,1,1,26,26,147.52,147.52,False,unsupported
2050026408,광명로,internal,1,1,26,26,122.22,122.22,False,unsupported
2050026410,광명로,internal,1,1,26,26,60.4,60.4,False,unsupported
2050026406,광명로,internal,1,1,26,26,117.01,117.01,False,unsupported
2050026402,광명로,internal,1,1,26,26,58.06,58.06,False,unsupported
2050026412,광명로,internal,1,1,26,26,58.73,58.73,False,unsupported
2060006313,운중로,internal,1,3,25,75,6.65,19.95,False,unsupported
2060198402,운중로113번길,internal,1,3,25,75,15.9,47.7,False,unsupported
2060180200,판교원로81번길,internal,1,3,25,75,101.02,303.06,False,unsupported
2060180202,판교원로81번길,internal,1,3,25,75,160.05,480.15,False,unsupported
2060199802,대왕판교로645번길,internal,1,2,25,50,8.94,17.88,False,unsupported
2060199800,대왕판교로645번길,internal,1,2,25,50,107.45,214.9,False,unsupported
2040413100,여수대로,internal,1,1,25,25,129.66,129.66,False,unsupported
2040413101,여수대로,internal,1,1,25,25,12.3,12.3,False,unsupported
2040412201,탄천로,internal,1,1,25,25,12.02,12.02,False,unsupported
2050009900,탄천로,internal,1,1,25,25,166.9,166.9,False,unsupported
2050009902,탄천로,internal,1,1,25,25,404.43,404.43,False,unsupported
2050009903,탄천로,internal,1,1,25,25,16.18,16.18,False,unsupported
2050013400,탄천로,internal,1,1,25,25,199.52,199.52,False,unsupported
2050013600,탄천로,internal,1,1,25,25,187.92,187.92,False,unsupported
2050013601,탄천로,internal,1,1,25,25,12.39,12.39,False,unsupported
2050015200,탄천로,internal,1,1,25,25,230.3,230.3,False,unsupported
2050019800,산성대로,internal,1,1,25,25,60.4,60.4,False,unsupported
2050020500,산성대로,internal,1,1,25,25,126.45,126.45,False,unsupported
2050021400,산성대로,internal,1,1,25,25,152.41,152.41,False,unsupported
2060199100,판교로228번길,internal,1,3,24,72,87.54,262.62,False,unsupported
2060204100,판교로227번길,internal,1,3,24,72,182.34,547.02,False,unsupported
2060203800,판교로255번길,internal,1,3,24,72,318.16,954.48,False,unsupported
2060203400,판교로255번길,internal,1,3,24,72,87.69,263.07,False,unsupported
2060208901,안양판교로,internal,1,3,24,72,7.86,23.58,False,unsupported
2060185401,판교원로82번길,internal,1,3,24,72,28.73,86.19,False,unsupported
2060200700,판교원로82번길,internal,1,3,24,72,104.46,313.38,False,unsupported
2060200701,판교원로82번길,internal,1,3,24,72,309.89,929.67,False,unsupported
2060359002,동판교로,internal,1,3,24,72,137.23,411.69,False,unsupported
2050211900,성남대로,internal,1,1,24,24,284.28,284.28,False,unsupported
2050211901,성남대로,internal,1,1,24,24,12.0,12.0,False,unsupported
2050202201,성남대로997번길,internal,1,1,24,24,12.0,12.0,False,unsupported
2060205205,판교역로192번길,internal,1,1,23,23,13.57,13.57,False,unsupported
2060352900,대왕판교로606번길,internal,1,1,23,23,52.77,52.77,False,unsupported
2060352902,대왕판교로606번길,internal,1,1,23,23,11.63,11.63,False,unsupported
2060352402,대왕판교로606번길,internal,1,1,23,23,12.0,12.0,False,unsupported
2060352400,대왕판교로606번길,internal,1,1,23,23,104.27,104.27,False,unsupported
2060352401,대왕판교로606번길,internal,1,1,23,23,12.0,12.0,False,unsupported
2060352200,대왕판교로606번길,internal,1,1,23,23,44.44,44.44,False,unsupported
2060352201,대왕판교로606번길,internal,1,1,23,23,12.0,12.0,False,unsupported
2060332800,대왕판교로606번길,internal,1,1,23,23,41.01,41.01,False,unsupported
2060005003,운중로,internal,1,1,23,23,9.36,9.36,False,unsupported
2060005002,운중로,internal,1,1,23,23,348.07,348.07,False,unsupported
2050192500,성남이천로,internal,1,1,23,23,304.2,304.2,False,unsupported
2040412400,분당내곡간도시고속화도로,internal,1,1,23,23,193.26,193.26,False,unsupported
2040412401,분당내곡간도시고속화도로,internal,1,1,23,23,12.43,12.43,False,unsupported
2040412800,분당내곡간도시고속화도로,internal,1,1,23,23,192.44,192.44,False,unsupported
2050038600,산성대로,internal,1,3,22,66,371.77,1115.31,False,unsupported
2040012901,산성대로,internal,1,3,22,66,12.1,36.3,False,unsupported
2050042600,산성대로,internal,1,3,22,66,86.5,259.5,False,unsupported
2050042601,산성대로,internal,1,3,22,66,26.99,80.97,False,unsupported
2050041001,희망로,internal,1,3,22,66,18.65,55.95,False,unsupported
2050043001,산성대로,internal,1,3,22,66,493.71,1481.13,False,unsupported
2050043004,산성대로,internal,1,3,22,66,12.01,36.03,False,unsupported
2050045300,산성대로,internal,1,3,22,66,129.09,387.27,False,unsupported
2050045302,산성대로,internal,1,3,22,66,31.0,93.0,False,unsupported
2050045301,산성대로,internal,1,3,22,66,12.0,36.0,False,unsupported
2050045701,자혜로,internal,1,3,22,66,12.0,36.0,False,unsupported
2040408600,산성대로437번길,internal,1,3,22,66,54.29,162.87,False,unsupported
2040408601,산성대로437번길,internal,1,3,22,66,12.0,36.0,False,unsupported
2040409100,산성대로437번길,internal,1,3,22,66,98.79,296.37,False,unsupported
2040016200,수정로,internal,1,3,22,66,192.94,578.82,False,unsupported
2040016202,수정로,internal,1,3,22,66,170.52,511.56,False,unsupported
2040016203,수정로,internal,1,3,22,66,28.26,84.78,False,unsupported
2040020000,수정로,internal,1,3,22,66,69.5,208.5,False,unsupported
2060093201,백현로,internal,1,2,22,44,13.77,27.54,False,unsupported
2060365201,백현로,internal,1,2,22,44,242.5,485.0,False,unsupported
2060365002,백현로,internal,1,2,22,44,12.01,24.02,False,unsupported
2060085000,백현로,internal,1,2,22,44,147.89,295.78,False,unsupported
2060085001,백현로,internal,1,2,22,44,12.0,24.0,False,unsupported
2060082200,백현로,internal,1,2,22,44,120.17,240.34,False,unsupported
2060082201,백현로,internal,1,2,22,44,12.0,24.0,False,unsupported
2060081200,백현로,internal,1,2,22,44,121.14,242.28,False,unsupported
2060081201,백현로,internal,1,2,22,44,12.0,24.0,False,unsupported
2060077200,백현로,internal,1,2,22,44,134.52,269.04,False,unsupported
2060077201,백현로,internal,1,2,22,44,12.02,24.04,False,unsupported
2060074301,내정로,internal,1,2,22,44,12.05,24.1,False,unsupported
2060077500,내정로,internal,1,2,22,44,170.35,340.7,False,unsupported
2060180100,판교원로82번길,internal,1,2,22,44,139.28,278.56,False,unsupported
2060185806,판교원로,internal,1,2,22,44,8.59,17.18,False,unsupported
2040013401,공원로,internal,1,2,22,44,12.94,25.88,False,unsupported
2040014600,공원로,internal,1,2,22,44,265.59,531.18,False,unsupported
2060112202,분당내곡간도시고속화도로,internal,1,1,22,22,762.43,762.43,False,unsupported
2060112207,분당내곡간도시고속화도로,internal,1,1,22,22,768.66,768.66,False,unsupported
2060112206,분당내곡간도시고속화도로,internal,1,1,22,22,771.45,771.45,False,unsupported
2060112204,분당내곡간도시고속화도로,internal,1,1,22,22,20.52,20.52,False,unsupported
2060112205,분당내곡간도시고속화도로,internal,1,1,22,22,12.43,12.43,False,unsupported
2060365801,분당내곡로,internal,1,1,22,22,99.0,99.0,False,unsupported
