user_id,od_id,origin_location_id,destination_location_id,planned_departure_time,adjustable_minutes,candidate_index,candidate_departure_time,offset_minutes,is_original_time
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,10,18:00,5,False
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,11,18:05,10,False
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,12,18:10,15,False
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,13,18:15,20,False
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,14,18:20,25,False
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,15,18:25,30,False
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,16,18:30,35,False
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,17,18:35,40,False
user_00398,OD_000242,ORG_002,EXT_002,17:55,45,18,18:40,45,False
user_00399,OD_000333,ORG_012,HOME_025,17:40,15,0,17:25,-15,False
user_00399,OD_000333,ORG_012,HOME_025,17:40,15,1,17:30,-10,False
user_00399,OD_000333,ORG_012,HOME_025,17:40,15,2,17:35,-5,False
user_00399,OD_000333,ORG_012,HOME_025,17:40,15,3,17:40,0,True
user_00399,OD_000333,ORG_012,HOME_025,17:40,15,4,17:45,5,False
user_00399,OD_000333,ORG_012,HOME_025,17:40,15,5,17:50,10,False
user_00399,OD_000333,ORG_012,HOME_025,17:40,15,6,17:55,15,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,0,18:25,-30,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,1,18:30,-25,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,2,18:35,-20,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,3,18:40,-15,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,4,18:45,-10,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,5,18:50,-5,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,6,18:55,0,True
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,7,19:00,5,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,8,19:05,10,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,9,19:10,15,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,10,19:15,20,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,11,19:20,25,False
user_00400,OD_000457,ORG_005,HOME_009,18:55,30,12,19:25,30,False
user_00401,OD_000140,ORG_013,HOME_003,19:00,15,0,18:45,-15,False
user_00401,OD_000140,ORG_013,HOME_003,19:00,15,1,18:50,-10,False
user_00401,OD_000140,ORG_013,HOME_003,19:00,15,2,18:55,-5,False
user_00401,OD_000140,ORG_013,HOME_003,19:00,15,3,19:00,0,True
user_00401,OD_000140,ORG_013,HOME_003,19:00,15,4,19:05,5,False
user_00401,OD_000140,ORG_013,HOME_003,19:00,15,5,19:10,10,False
user_00401,OD_000140,ORG_013,HOME_003,19:00,15,6,19:15,15,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,0,18:00,-45,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,1,18:05,-40,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,2,18:10,-35,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,3,18:15,-30,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,4,18:20,-25,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,5,18:25,-20,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,6,18:30,-15,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,7,18:35,-10,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,8,18:40,-5,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,9,18:45,0,True
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,10,18:50,5,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,11,18:55,10,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,12,19:00,15,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,13,19:05,20,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,14,19:10,25,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,15,19:15,30,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,16,19:20,35,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,17,19:25,40,False
user_00402,OD_000305,ORG_006,EXT_008,18:45,45,18,19:30,45,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,0,18:50,-45,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,1,18:55,-40,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,2,19:00,-35,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,3,19:05,-30,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,4,19:10,-25,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,5,19:15,-20,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,6,19:20,-15,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,7,19:25,-10,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,8,19:30,-5,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,9,19:35,0,True
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,10,19:40,5,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,11,19:45,10,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,12,19:50,15,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,13,19:55,20,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,14,20:00,25,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,15,20:05,30,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,16,20:10,35,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,17,20:15,40,False
user_00403,OD_000579,ORG_003,HOME_018,19:35,45,18,20:20,45,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,0,19:10,-45,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,1,19:15,-40,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,2,19:20,-35,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,3,19:25,-30,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,4,19:30,-25,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,5,19:35,-20,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,6,19:40,-15,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,7,19:45,-10,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,8,19:50,-5,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,9,19:55,0,True
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,10,20:00,5,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,11,20:05,10,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,12,20:10,15,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,13,20:15,20,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,14,20:20,25,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,15,20:25,30,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,16,20:30,35,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,17,20:35,40,False
user_00404,OD_000290,ORG_002,HOME_023,19:55,45,18,20:40,45,False
user_00405,OD_000415,ORG_005,HOME_023,18:40,0,0,18:40,0,True
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,0,19:10,-30,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,1,19:15,-25,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,2,19:20,-20,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,3,19:25,-15,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,4,19:30,-10,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,5,19:35,-5,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,6,19:40,0,True
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,7,19:45,5,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,8,19:50,10,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,9,19:55,15,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,10,20:00,20,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,11,20:05,25,False
user_00406,OD_000159,ORG_004,HOME_023,19:40,30,12,20:10,30,False
user_00407,OD_000309,ORG_007,EXT_002,18:15,15,0,18:00,-15,False
user_00407,OD_000309,ORG_007,EXT_002,18:15,15,1,18:05,-10,False
user_00407,OD_000309,ORG_007,EXT_002,18:15,15,2,18:10,-5,False
user_00407,OD_000309,ORG_007,EXT_002,18:15,15,3,18:15,0,True
user_00407,OD_000309,ORG_007,EXT_002,18:15,15,4,18:20,5,False
user_00407,OD_000309,ORG_007,EXT_002,18:15,15,5,18:25,10,False
user_00407,OD_000309,ORG_007,EXT_002,18:15,15,6,18:30,15,False
user_00408,OD_000023,ORG_002,EXT_007,18:20,15,0,18:05,-15,False
user_00408,OD_000023,ORG_002,EXT_007,18:20,15,1,18:10,-10,False
user_00408,OD_000023,ORG_002,EXT_007,18:20,15,2,18:15,-5,False
user_00408,OD_000023,ORG_002,EXT_007,18:20,15,3,18:20,0,True
user_00408,OD_000023,ORG_002,EXT_007,18:20,15,4,18:25,5,False
user_00408,OD_000023,ORG_002,EXT_007,18:20,15,5,18:30,10,False
user_00408,OD_000023,ORG_002,EXT_007,18:20,15,6,18:35,15,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,0,18:40,-30,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,1,18:45,-25,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,2,18:50,-20,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,3,18:55,-15,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,4,19:00,-10,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,5,19:05,-5,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,6,19:10,0,True
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,7,19:15,5,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,8,19:20,10,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,9,19:25,15,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,10,19:30,20,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,11,19:35,25,False
user_00409,OD_000428,ORG_009,HOME_013,19:10,30,12,19:40,30,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,0,16:15,-60,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,1,16:20,-55,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,2,16:25,-50,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,3,16:30,-45,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,4,16:35,-40,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,5,16:40,-35,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,6,16:45,-30,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,7,16:50,-25,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,8,16:55,-20,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,9,17:00,-15,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,10,17:05,-10,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,11,17:10,-5,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,12,17:15,0,True
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,13,17:20,5,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,14,17:25,10,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,15,17:30,15,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,16,17:35,20,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,17,17:40,25,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,18,17:45,30,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,19,17:50,35,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,20,17:55,40,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,21,18:00,45,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,22,18:05,50,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,23,18:10,55,False
user_00410,OD_000078,ORG_002,HOME_004,17:15,60,24,18:15,60,False
user_00411,OD_000101,ORG_005,EXT_007,19:20,15,0,19:05,-15,False
user_00411,OD_000101,ORG_005,EXT_007,19:20,15,1,19:10,-10,False
user_00411,OD_000101,ORG_005,EXT_007,19:20,15,2,19:15,-5,False
user_00411,OD_000101,ORG_005,EXT_007,19:20,15,3,19:20,0,True
user_00411,OD_000101,ORG_005,EXT_007,19:20,15,4,19:25,5,False
user_00411,OD_000101,ORG_005,EXT_007,19:20,15,5,19:30,10,False
user_00411,OD_000101,ORG_005,EXT_007,19:20,15,6,19:35,15,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,0,19:10,-30,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,1,19:15,-25,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,2,19:20,-20,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,3,19:25,-15,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,4,19:30,-10,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,5,19:35,-5,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,6,19:40,0,True
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,7,19:45,5,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,8,19:50,10,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,9,19:55,15,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,10,20:00,20,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,11,20:05,25,False
user_00412,OD_000192,ORG_015,HOME_001,19:40,30,12,20:10,30,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,0,17:40,-30,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,1,17:45,-25,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,2,17:50,-20,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,3,17:55,-15,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,4,18:00,-10,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,5,18:05,-5,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,6,18:10,0,True
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,7,18:15,5,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,8,18:20,10,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,9,18:25,15,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,10,18:30,20,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,11,18:35,25,False
user_00413,OD_000480,ORG_014,HOME_007,18:10,30,12,18:40,30,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,0,19:20,-30,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,1,19:25,-25,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,2,19:30,-20,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,3,19:35,-15,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,4,19:40,-10,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,5,19:45,-5,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,6,19:50,0,True
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,7,19:55,5,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,8,20:00,10,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,9,20:05,15,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,10,20:10,20,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,11,20:15,25,False
user_00414,OD_000190,ORG_015,EXT_007,19:50,30,12,20:20,30,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,0,16:20,-60,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,1,16:25,-55,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,2,16:30,-50,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,3,16:35,-45,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,4,16:40,-40,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,5,16:45,-35,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,6,16:50,-30,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,7,16:55,-25,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,8,17:00,-20,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,9,17:05,-15,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,10,17:10,-10,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,11,17:15,-5,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,12,17:20,0,True
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,13,17:25,5,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,14,17:30,10,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,15,17:35,15,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,16,17:40,20,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,17,17:45,25,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,18,17:50,30,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,19,17:55,35,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,20,18:00,40,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,21,18:05,45,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,22,18:10,50,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,23,18:15,55,False
user_00415,OD_000242,ORG_002,EXT_002,17:20,60,24,18:20,60,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,0,17:35,-30,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,1,17:40,-25,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,2,17:45,-20,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,3,17:50,-15,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,4,17:55,-10,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,5,18:00,-5,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,6,18:05,0,True
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,7,18:10,5,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,8,18:15,10,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,9,18:20,15,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,10,18:25,20,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,11,18:30,25,False
user_00416,OD_000373,ORG_009,HOME_020,18:05,30,12,18:35,30,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,0,16:20,-45,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,1,16:25,-40,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,2,16:30,-35,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,3,16:35,-30,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,4,16:40,-25,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,5,16:45,-20,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,6,16:50,-15,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,7,16:55,-10,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,8,17:00,-5,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,9,17:05,0,True
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,10,17:10,5,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,11,17:15,10,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,12,17:20,15,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,13,17:25,20,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,14,17:30,25,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,15,17:35,30,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,16,17:40,35,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,17,17:45,40,False
user_00417,OD_000062,ORG_003,EXT_007,17:05,45,18,17:50,45,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,0,17:15,-30,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,1,17:20,-25,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,2,17:25,-20,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,3,17:30,-15,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,4,17:35,-10,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,5,17:40,-5,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,6,17:45,0,True
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,7,17:50,5,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,8,17:55,10,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,9,18:00,15,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,10,18:05,20,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,11,18:10,25,False
user_00418,OD_000531,ORG_012,HOME_024,17:45,30,12,18:15,30,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,0,16:45,-30,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,1,16:50,-25,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,2,16:55,-20,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,3,17:00,-15,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,4,17:05,-10,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,5,17:10,-5,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,6,17:15,0,True
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,7,17:20,5,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,8,17:25,10,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,9,17:30,15,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,10,17:35,20,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,11,17:40,25,False
user_00419,OD_000282,ORG_001,HOME_026,17:15,30,12,17:45,30,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,0,16:55,-30,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,1,17:00,-25,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,2,17:05,-20,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,3,17:10,-15,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,4,17:15,-10,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,5,17:20,-5,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,6,17:25,0,True
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,7,17:30,5,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,8,17:35,10,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,9,17:40,15,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,10,17:45,20,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,11,17:50,25,False
user_00420,OD_000459,ORG_006,HOME_011,17:25,30,12,17:55,30,False
user_00421,OD_000308,ORG_006,HOME_023,19:00,0,0,19:00,0,True
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,0,17:55,-45,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,1,18:00,-40,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,2,18:05,-35,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,3,18:10,-30,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,4,18:15,-25,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,5,18:20,-20,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,6,18:25,-15,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,7,18:30,-10,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,8,18:35,-5,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,9,18:40,0,True
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,10,18:45,5,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,11,18:50,10,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,12,18:55,15,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,13,19:00,20,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,14,19:05,25,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,15,19:10,30,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,16,19:15,35,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,17,19:20,40,False
user_00422,OD_000186,ORG_011,HOME_009,18:40,45,18,19:25,45,False
user_00423,OD_000313,ORG_007,HOME_012,18:40,15,0,18:25,-15,False
user_00423,OD_000313,ORG_007,HOME_012,18:40,15,1,18:30,-10,False
user_00423,OD_000313,ORG_007,HOME_012,18:40,15,2,18:35,-5,False
user_00423,OD_000313,ORG_007,HOME_012,18:40,15,3,18:40,0,True
user_00423,OD_000313,ORG_007,HOME_012,18:40,15,4,18:45,5,False
user_00423,OD_000313,ORG_007,HOME_012,18:40,15,5,18:50,10,False
user_00423,OD_000313,ORG_007,HOME_012,18:40,15,6,18:55,15,False
user_00424,OD_000012,ORG_015,EXT_005,20:30,0,0,20:30,0,True
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,0,17:40,-30,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,1,17:45,-25,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,2,17:50,-20,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,3,17:55,-15,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,4,18:00,-10,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,5,18:05,-5,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,6,18:10,0,True
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,7,18:15,5,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,8,18:20,10,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,9,18:25,15,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,10,18:30,20,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,11,18:35,25,False
user_00425,OD_000245,ORG_003,HOME_024,18:10,30,12,18:40,30,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,0,16:45,-30,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,1,16:50,-25,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,2,16:55,-20,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,3,17:00,-15,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,4,17:05,-10,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,5,17:10,-5,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,6,17:15,0,True
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,7,17:20,5,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,8,17:25,10,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,9,17:30,15,False
user_00426,OD_000215,ORG_007,HOME_017,17:15,30,10,17:35,20,False
